         1   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
         2   0.25000E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.51065E-01
         3   0.50000E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.10437E+00
         4   0.75000E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.16263E+00
         5   0.10000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.23083E+00
         6   0.12500E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.31354E+00
         7   0.15000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.43351E+00
         8   0.17500E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.58705E+00
         9   0.20000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.10000E+01
        10   0.22500E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.10000E+01
        11   0.25000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.10000E+01
        12   0.27500E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.10000E+01
        13   0.30000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.10000E+01
        14   0.32500E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.10000E+01
        15   0.35000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.10000E+01
        16   0.37500E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.10000E+01
        17   0.40000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.10000E+01
        18   0.42500E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.87291E+00
        19   0.45000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.83696E+00
        20   0.47500E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.81507E+00
        21   0.50000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.80982E+00
        22   0.52500E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.81507E+00
        23   0.55000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.83696E+00
        24   0.57500E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.87292E+00
        25   0.60000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.10000E+01
        26   0.62500E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.10000E+01
